0 0 -3.41764e-008
6.66667 0 3.43569e-008
13.3333 0 -5.01849e-008
20 0 -3.70953e-007
26.6667 0 7.17254e-006
33.3333 0 -3.72405e-005
40 0 -0.00058861
46.6667 0 -0.0026215
53.3333 0 -0.00543136
60 0 0.00772568
66.6667 0 0.110826
73.3333 0 0.481407
80 0 1.38848
86.6667 0 3.10113
93.3333 0 5.78109
100 0 9.43406
106.667 0 13.9341
113.333 0 19.0835
120 0 24.6678
126.667 0 30.4865
133.333 0 36.3616
140 0 42.1343
146.667 0 47.6598
153.333 0 52.8047
160 0 57.4487
166.667 0 61.4898
173.333 0 64.8504
180 0 67.4819
186.667 0 69.3674
193.333 0 70.5207
200 0 70.9827
0 6.66667 3.43569e-008
6.66667 6.66667 -9.2318e-008
13.3333 6.66667 3.08559e-007
20 6.66667 -1.34507e-006
26.6667 6.66667 -4.38998e-006
33.3333 6.66667 0.000123345
40 6.66667 0.000792741
46.6667 6.66667 0.00215688
53.3333 6.66667 0.00687359
60 6.66667 0.0472645
66.6667 6.66667 0.246969
73.3333 6.66667 0.857555
80 6.66667 2.19503
86.6667 6.66667 4.50539
93.3333 6.66667 7.86686
100 6.66667 12.1881
106.667 6.66667 17.2735
113.333 6.66667 22.8965
120 6.66667 28.8459
126.667 6.66667 34.9406
133.333 6.66667 41.0252
140 6.66667 46.9599
146.667 6.66667 52.6127
153.333 6.66667 57.8581
160 6.66667 62.5803
166.667 6.66667 66.6802
173.333 6.66667 70.0824
180 6.66667 72.7407
186.667 6.66667 74.6405
193.333 6.66667 75.7974
200 6.66667 76.254
0 13.3333 -5.01849e-008
6.66667 13.3333 3.08559e-007
13.3333 13.3333 -3.67431e-007
20 13.3333 2.36572e-006
26.6667 13.3333 -1.01775e-005
33.3333 13.3333 -0.000133408
40 13.3333 -0.000385807
46.6667 13.3333 -0.000475504
53.3333 13.3333 0.0117407
60 13.3333 0.117289
66.6667 13.3333 0.551443
73.3333 13.3333 1.68852
80 13.3333 3.87131
86.6667 13.3333 7.23539
93.3333 13.3333 11.6782
100 13.3333 16.9533
106.667 13.3333 22.7859
113.333 13.3333 28.9415
120 13.3333 35.2431
126.667 13.3333 41.5574
133.333 13.3333 47.774
140 13.3333 53.7882
146.667 13.3333 59.4928
153.333 13.3333 64.7787
160 13.3333 69.5413
166.667 13.3333 73.6889
173.333 13.3333 77.1514
180 13.3333 79.8865
186.667 13.3333 81.8825
193.333 13.3333 83.1572
200 13.3333 83.7542
0 20 -3.70953e-007
6.66667 20 -1.34507e-006
13.3333 20 2.36572e-006
20 20 -1.34653e-006
26.6667 20 1.21791e-005
33.3333 20 8.38886e-005
40 20 -0.000221651
46.6667 20 -0.000460401
53.3333 20 0.0313712
60 20 0.278389
66.6667 20 1.16155
73.3333 20 3.15744
80 20 6.49158
86.6667 20 11.0441
93.3333 20 16.4927
100 20 22.4957
106.667 20 28.7914
113.333 20 35.21
120 20 41.6455
126.667 20 48.0212
133.333 20 54.2639
140 20 60.2912
146.667 20 66.0086
153.333 20 71.314
160 20 76.1067
166.667 20 80.2977
173.333 20 83.8189
180 20 86.6293
186.667 20 88.7179
193.333 20 90.1026
200 20 90.8266
0 26.6667 7.17254e-006
6.66667 26.6667 -4.38998e-006
13.3333 26.6667 -1.01775e-005
20 26.6667 1.21791e-005
26.6667 26.6667 1.27634e-006
33.3333 26.6667 -0.000156225
40 26.6667 0.000363298
46.6667 26.6667 0.00103125
53.3333 26.6667 0.102916
60 26.6667 0.734259
66.6667 26.6667 2.52965
73.3333 26.6667 5.84177
80 26.6667 10.5266
86.6667 26.6667 16.159
93.3333 26.6667 22.3188
100 26.6667 28.7209
106.667 26.6667 35.2097
113.333 26.6667 41.7084
120 26.6667 48.1717
126.667 26.6667 54.5556
133.333 26.6667 60.8027
140 26.6667 66.8375
146.667 26.6667 72.5689
153.333 26.6667 77.8971
160 26.6667 82.7237
166.667 26.6667 86.9618
173.333 26.6667 90.5453
180 26.6667 93.4349
186.667 26.6667 95.6205
