0 0 -4.57258e-008
6.66667 0 4.63763e-008
13.3333 0 -2.8478e-007
20 0 8.9298e-007
26.6667 0 8.01368e-006
33.3333 0 -0.000129623
40 0 -0.00100388
46.6667 0 -0.00308632
53.3333 0 -0.00163895
60 0 0.0345742
66.6667 0 0.205009
73.3333 0 0.703884
80 0 1.7847
86.6667 0 3.67188
93.3333 0 6.48052
100 0 10.191
106.667 0 14.6768
113.333 0 19.7528
120 0 25.2183
126.667 0 30.8807
133.333 0 36.5647
140 0 42.1124
146.667 0 47.3822
153.333 0 52.2483
160 0 56.6037
166.667 0 60.363
173.333 0 63.4667
180 0 65.8825
186.667 0 67.6056
193.333 0 68.657
200 0 69.0789
0 6.66667 4.63763e-008
6.66667 6.66667 -2.34382e-008
13.3333 6.66667 3.37727e-007
20 6.66667 -3.86458e-006
26.6667 6.66667 1.03649e-005
33.3333 6.66667 0.000254989
40 6.66667 0.00101531
46.6667 6.66667 0.0021676
53.3333 6.66667 0.0113084
60 6.66667 0.0806642
66.6667 6.66667 0.361136
73.3333 6.66667 1.10864
80 6.66667 2.60484
86.6667 6.66667 5.0444
93.3333 6.66667 8.47057
100 6.66667 12.7865
106.667 6.66667 17.8109
113.333 6.66667 23.335
120 6.66667 29.158
126.667 6.66667 35.1006
133.333 6.66667 41.004
140 6.66667 46.725
146.667 6.66667 52.133
153.333 6.66667 57.1098
160 6.66667 61.5534
166.667 6.66667 65.3819
173.333 6.66667 68.5385
180 6.66667 70.993
186.667 6.66667 72.7427
193.333 6.66667 73.8099
200 6.66667 74.2376
0 13.3333 -2.8478e-007
6.66667 13.3333 3.37727e-007
13.3333 13.3333 3.74651e-007
20 13.3333 2.63393e-006
26.6667 13.3333 -3.45466e-005
33.3333 13.3333 -0.000168922
40 13.3333 -0.000359883
46.6667 13.3333 0.000968908
53.3333 13.3333 0.0278968
60 13.3333 0.191439
66.6667 13.3333 0.748348
73.3333 13.3333 2.04762
80 13.3333 4.37106
86.6667 13.3333 7.80669
93.3333 13.3333 12.245
100 13.3333 17.4618
106.667 13.3333 23.2088
113.333 13.3333 29.2669
120 13.3333 35.4599
126.667 13.3333 41.647
133.333 13.3333 47.7074
140 13.3333 53.5298
146.667 13.3333 59.0074
153.333 13.3333 64.039
160 13.3333 68.5342
166.667 13.3333 72.4197
173.333 13.3333 75.6442
180 13.3333 78.182
186.667 13.3333 80.0331
193.333 13.3333 81.2216
200 13.3333 81.7918
0 20 8.9298e-007
6.66667 20 -3.86458e-006
13.3333 20 2.63393e-006
20 20 1.39735e-006
26.6667 20 2.7174e-005
33.3333 20 3.78087e-005
40 20 -0.000566397
46.6667 20 0.00206443
53.3333 20 0.0639879
60 20 0.408784
66.6667 20 1.45308
73.3333 20 3.6038
80 20 7.01911
86.6667 20 11.5678
93.3333 20 16.9585
100 20 22.8856
106.667 20 29.106
113.333 20 35.4505
120 20 41.8027
126.667 20 48.0719
133.333 20 54.1735
140 20 60.0194
146.667 20 65.517
153.333 20 70.5734
160 20 75.1033
166.667 20 79.0364
173.333 20 82.3235
180 20 84.9398
186.667 20 86.8859
193.333 20 88.1858
200 20 88.8834
0 26.6667 8.01368e-006
6.66667 26.6667 1.03649e-005
13.3333 26.6667 -3.45466e-005
20 26.6667 2.7174e-005
26.6667 26.6667 -3.87684e-005
33.3333 26.6667 1.77615e-005
40 26.6667 7.34292e-005
46.6667 26.6667 0.00852905
53.3333 26.6667 0.176711
60 26.6667 0.962196
66.6667 26.6667 2.92786
73.3333 26.6667 6.33212
80 26.6667 11.0124
86.6667 26.6667 16.5856
93.3333 26.6667 22.6763
100 26.6667 29.0193
106.667 26.6667 35.4582
113.333 26.6667 41.9046
120 26.6667 48.2991
126.667 26.6667 54.5849
133.333 26.6667 60.6958
140 26.6667 66.5528
146.667 26.6667 72.0679
153.333 26.6667 77.1514
160 26.6667 81.7199
166.667 26.6667 85.7051
173.333 26.6667 89.0593
180 26.6667 91.759
186.667 26.6667 93.8056
193.333 26.6667 95.2234
200 26.6667 96.056
0 33.3333 -0.000129623
6.66667 33.3333 0.000254989
13.3333 33.3333 -0.000168922
20 33.3333 3.78087e-005
26.6667 33.3333 1.77615e-005
33.3333 33.3333 0.00139335
40 33.3333 -0.00859078
46.6667 33.3333 0.0392463
53.3333 33.3333 0.594285
60 33.3333 2.37757
66.6667 33.3333 5.77647
73.3333 33.3333 10.5936
80 33.3333 16.3374
86.6667 33.3333 22.5604
93.3333 33.3333 28.984
100 33.3333 35.4709
106.667 33.3333 41.9607
113.333 33.3333 48.4204
120 33.3333 54.8168
126.667 33.3333 61.1041
133.333 33.3333 67.2202
140 33.3333 73.088
146.667 33.3333 78.6212
153.333 33.3333 83.7319
160 33.3333 88.3389
166.667 33.3333 92.3756
173.333 33.3333 95.796
180 33.3333 98.578
186.667 33.3333 100.724
193.333 33.3333 102.257
200 33.3333 103.223
0 40 -0.00100388
6.66667 40 0.00101531
13.3333 40 -0.000359883
20 40 -0.000566397
26.6667 40 7.34292e-005
33.3333 40 -0.00859078
40 40 -0.00629859
46.6667 40 0.393066
53.3333 40 2.01344
60 40 5.39108
66.6667 40 10.3166
73.3333 40 16.1931
80 40 22.5069
86.6667 40 28.9746
93.3333 40 35.48
100 40 41.985
106.667 40 48.4746
113.333 40 54.932
120 40 61.3283
126.667 40 67.6186
133.333 40 73.7414
140 40 79.621
146.667 40 85.1727
153.333 40 90.3107
160 40 94.956
166.667 40 99.0441
173.333 40 102.531
180 40 105.395
186.667 40 107.64
193.333 40 109.29
200 40 110.388
0 46.6667 -0.00308632
6.66667 46.6667 0.0021676
13.3333 46.6667 0.000968908
20 46.6667 0.00206443
26.6667 46.6667 0.00852905
33.3333 46.6667 0.0392463
40 46.6667 0.393066
46.6667 46.6667 1.8858
53.3333 46.6667 5.1964
60 46.6667 10.1655
66.6667 46.6667 16.1203
73.3333 46.6667 22.4864
80 46.6667 28.9744
86.6667 46.6667 35.4847
93.3333 46.6667 41.9934
100 46.6667 48.4952
106.667 46.6667 54.9831
113.333 46.6667 61.4407
120 46.6667 67.8388
126.667 46.6667 74.1331
133.333 46.6667 80.2628
140 46.6667 86.1541
146.667 46.6667 91.7242
153.333 46.6667 96.8895
160 46.6667 101.573
166.667 46.6667 105.713
173.333 46.6667 109.266
180 46.6667 112.212
186.667 46.6667 114.556
193.333 46.6667 116.322
200 46.6667 117.553
0 53.3333 -0.00163895
6.66667 53.3333 0.0113084
13.3333 53.3333 0.0278968
20 53.3333 0.0639879
26.6667 53.3333 0.176711
33.3333 53.3333 0.594285
40 53.3333 2.01344
46.6667 53.3333 5.1964
53.3333 53.3333 10.1183
60 53.3333 16.0912
66.6667 53.3333 22.4796
73.3333 53.3333 28.9757
80 53.3333 35.4865
86.6667 53.3333 41.9955
93.3333 53.3333 48.5018
100 53.3333 55.003
106.667 53.3333 61.4911
113.333 53.3333 67.9497
120 53.3333 74.3498
126.667 53.3333 80.6477
133.333 53.3333 86.7844
140 53.3333 92.6873
146.667 53.3333 98.2758
153.333 53.3333 103.468
160 53.3333 108.19
166.667 53.3333 112.381
173.333 53.3333 116
180 53.3333 119.029
186.667 53.3333 121.472
193.333 53.3333 123.355
200 53.3333 124.719
0 60 0.0345742
6.66667 60 0.0806642
13.3333 60 0.191439
20 60 0.408784
26.6667 60 0.962196
33.3333 60 2.37757
40 60 5.39108
46.6667 60 10.1655
53.3333 60 16.0912
60 60 22.478
66.6667 60 28.9764
73.3333 60 35.4871
80 60 41.9959
86.6667 60 48.5034
93.3333 60 55.0095
100 60 61.5109
106.667 60 67.9995
113.333 60 74.4588
120 60 80.8607
