0 0 2.56868e-009
6.66667 0 -2.57392e-009
13.3333 0 9.00146e-009
20 0 -2.16977e-008
26.6667 0 4.18053e-008
33.3333 0 -4.70976e-008
40 0 -9.37017e-008
46.6667 0 1.13723e-006
53.3333 0 -8.71359e-006
60 0 5.82765e-005
66.6667 0 -0.000178692
73.3333 0 -0.00102098
80 0 -0.024255
86.6667 0 -0.0837241
93.3333 0 0.459044
100 0 3.02225
106.667 0 7.91214
113.333 0 14.0426
120 0 20.5707
126.667 0 27.1961
133.333 0 33.8446
140 0 40.4984
146.667 0 47.1504
153.333 0 53.7934
160 0 60.4102
166.667 0 66.9543
173.333 0 73.3079
180 0 79.2125
186.667 0 84.2132
193.333 0 87.7122
200 0 89.198
0 6.66667 -2.57392e-009
6.66667 6.66667 4.58924e-009
13.3333 6.66667 -2.03008e-008
20 6.66667 6.56035e-008
26.6667 6.66667 -1.85785e-007
33.3333 6.66667 4.76391e-007
40 6.66667 -1.14504e-006
46.6667 6.66667 2.7117e-006
53.3333 6.66667 -2.93094e-006
60 6.66667 -6.03548e-005
66.6667 6.66667 0.000428336
73.3333 6.66667 0.00539677
80 6.66667 0.00474695
86.6667 6.66667 0.415312
93.3333 6.66667 2.6372
100 6.66667 7.3932
106.667 6.66667 13.6093
113.333 6.66667 20.2315
120 6.66667 26.8964
126.667 6.66667 33.551
133.333 6.66667 40.1991
140 6.66667 46.8459
146.667 6.66667 53.4943
153.333 6.66667 60.1451
160 6.66667 66.7903
166.667 6.66667 73.3884
173.333 6.66667 79.8082
180 6.66667 85.7465
186.667 6.66667 90.6832
193.333 6.66667 93.9867
200 6.66667 95.1939
0 13.3333 9.00146e-009
6.66667 13.3333 -2.03008e-008
13.3333 13.3333 8.69122e-008
20 13.3333 -3.12419e-007
26.6667 13.3333 1.01103e-006
33.3333 13.3333 -3.1025e-006
40 13.3333 9.4532e-006
46.6667 13.3333 -3.1153e-005
53.3333 13.3333 0.000119615
60 13.3333 -0.000475266
66.6667 13.3333 0.00194105
73.3333 13.3333 -0.0286601
80 13.3333 0.220398
86.6667 13.3333 2.32319
93.3333 13.3333 7.25428
100 13.3333 13.6468
106.667 13.3333 20.3246
113.333 13.3333 26.9867
120 13.3333 33.6328
126.667 13.3333 40.2776
133.333 13.3333 46.9233
140 13.3333 53.5691
146.667 13.3333 60.2147
153.333 13.3333 66.8595
160 13.3333 73.4975
166.667 13.3333 80.0937
173.333 13.3333 86.5254
180 13.3333 92.4933
186.667 13.3333 97.477
193.333 13.3333 100.852
200 13.3333 102.173
0 20 -2.16977e-008
6.66667 20 6.56035e-008
13.3333 20 -3.12419e-007
20 20 1.27774e-006
26.6667 20 -4.64128e-006
33.3333 20 1.60494e-005
40 20 -5.56528e-005
46.6667 20 0.000205745
53.3333 20 -0.000869843
60 20 0.0042437
66.6667 20 -0.0212394
73.3333 20 0.0832666
80 20 2.01737
86.6667 20 7.11164
93.3333 20 13.6288
100 20 20.3164
106.667 20 26.9671
